customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_2814,Female,0,No,No,69,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Electronic check,30.83,988.82,Yes
ID_2815,Female,0,Yes,Yes,40,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),111.84,7939.43,Yes
ID_2816,Female,0,No,No,24,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,One year,No,Mailed check,85.08,5305.8,No
ID_2817,Male,1,No,No,58,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,18.31,7791.72,No
ID_2818,Male,0,Yes,No,28,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),99.9,4632.35,No
ID_2819,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.59,7911.33,No
ID_2820,Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,29.25,8044.48,Yes
ID_2821,Male,0,No,No,7,Yes,No,No,Yes,Yes,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),63.81,5672.76,Yes
ID_2822,Male,0,No,No,38,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),55.01,4360.33,No
ID_2823,Female,0,No,Yes,71,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,50.44,1939.46,Yes
ID_2824,Female,1,No,No,45,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),64.8,7940.33,No
ID_2825,Female,0,No,No,32,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Two year,No,Electronic check,82.63,6775.5,No
ID_2826,Female,0,Yes,No,32,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,72.19,2926.28,Yes
ID_2827,Male,0,Yes,No,1,No,Yes,DSL,No,No,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),46.58,5801.96,No
ID_2828,Male,1,No,No,45,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,90.97,5314.61,No
ID_2829,Male,0,No,No,64,No,No,No,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,117.62,951.1,No
ID_2830,Female,0,No,No,68,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,115.33,8087.91,Yes
ID_2831,Female,0,No,No,7,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.41,70.16,Yes
ID_2832,Male,0,No,No,38,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,Yes,One year,No,Electronic check,67.22,7195.4,No
ID_2833,Male,0,Yes,No,70,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,22.61,4450.85,No
ID_2834,Male,0,No,Yes,53,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),91.46,7174.64,Yes
ID_2835,Male,1,Yes,No,30,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),84.94,4834.32,Yes
ID_2836,Female,1,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),115.43,1346.88,Yes
ID_2837,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,55.53,4123.81,Yes
ID_2838,Male,0,No,Yes,55,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,118.16,7634.68,Yes
ID_2839,Male,1,Yes,Yes,46,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),24.85,2008.27,No
ID_2840,Male,1,No,No,26,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,54.33,1056.63,Yes
ID_2841,Male,0,No,No,64,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,92.63,3610.73,No
ID_2842,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,80.08,7046.94,Yes
ID_2843,Male,0,No,No,15,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.93,6132.99,No
ID_2844,Female,0,Yes,Yes,19,Yes,No,No,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),54.15,8656.61,Yes
ID_2845,Female,0,No,Yes,16,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,No,Mailed check,34.56,7647.38,No
ID_2846,Female,0,No,No,25,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),118.2,1503.96,Yes
ID_2847,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),69.95,6847.11,Yes
ID_2848,Male,1,No,No,46,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,105.41,6242.08,Yes
ID_2849,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.84,1712.59,Yes
ID_2850,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),42.78,6781.17,No
ID_2851,Male,0,No,No,58,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.29,2121.24,Yes
ID_2852,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,95.58,3966.21,Yes
ID_2853,Female,0,No,Yes,23,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Mailed check,109.71,2422.69,Yes
ID_2854,Female,0,Yes,No,17,Yes,No,DSL,No,No,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),37.64,3929.3,No
ID_2855,Male,0,Yes,No,13,Yes,Yes,No,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),31.11,2635.58,No
ID_2856,Female,1,Yes,No,27,Yes,No,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),34.44,5730.87,No
ID_2857,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No,Two year,Yes,Mailed check,48.75,6969.89,Yes
ID_2858,Male,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Credit card (automatic),78.42,180.09,No
ID_2859,Male,0,No,Yes,4,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,92.38,3507.53,Yes
ID_2860,Male,0,Yes,No,67,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),54.9,1279.27,No
ID_2861,Female,0,No,No,14,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,110.61,186.64,No
ID_2862,Male,1,Yes,Yes,11,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,64.52,8538.89,Yes
ID_2863,Male,0,Yes,No,40,Yes,No phone service,DSL,No,No,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),67.33,5857.44,Yes
ID_2864,Female,0,No,No,3,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,107.33,3938.44,Yes
ID_2865,Male,1,No,Yes,1,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.53,3753.87,Yes
ID_2866,Female,0,Yes,No,9,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),79.42,7305.84,No
ID_2867,Female,0,No,No,1,Yes,No,DSL,No,No,No internet service,No,No,No internet service,One year,Yes,Mailed check,74.55,4964.86,Yes
ID_2868,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,58.55,6509.73,No
ID_2869,Male,0,Yes,No,46,Yes,No,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.65,7995.17,Yes
ID_2870,Female,0,Yes,Yes,10,Yes,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),87.5,7675.78,Yes
ID_2871,Female,0,Yes,No,33,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Electronic check,75.44,841.9,No
ID_2872,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,84.13,4230.28,Yes
ID_2873,Female,0,Yes,No,51,Yes,No,DSL,Yes,No,No,No,No internet service,No,One year,No,Credit card (automatic),62.49,5508.63,Yes
ID_2874,Female,0,No,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),58.7,4033.14,No
ID_2875,Female,1,Yes,Yes,16,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,70.43,2533.52,No
ID_2876,Female,0,No,No,62,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,61.05,7960.71,No
ID_2877,Female,1,Yes,Yes,53,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),103.19,7806.31,Yes
ID_2878,Male,0,Yes,Yes,14,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),105.91,7314.28,Yes
ID_2879,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,25.67,8107.5,Yes
ID_2880,Female,0,No,No,26,No,No,DSL,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Credit card (automatic),24.19,6457.92,No
ID_2881,Male,0,No,No,44,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,47.28,3396.87,No
ID_2882,Male,1,No,No,20,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,26.91,4331.74,Yes
ID_2883,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),72.5,7159.67,No
ID_2884,Female,0,No,No,65,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,20.39,7909.78,Yes
ID_2885,Male,0,No,Yes,11,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.13,5828.98,Yes
ID_2886,Female,0,Yes,No,47,Yes,No phone service,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.48,5054.99,No
ID_2887,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,39.53,7755.58,Yes
ID_2888,Male,0,Yes,Yes,61,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,51.37,6518.42,No
ID_2889,Male,0,No,No,45,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,48.96,7932.88,Yes
ID_2890,Female,0,Yes,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),110.97,7670.71,Yes
ID_2891,Male,0,No,No,34,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,107.4,2868.2,Yes
ID_2892,Female,0,No,No,13,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,74.97,1153.57,No
ID_2893,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),54.83,6103.72,No
ID_2894,Male,1,Yes,Yes,36,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.66,8110.89,No
ID_2895,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,75.32,7900.41,No
ID_2896,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),67.75,7991.45,No
ID_2897,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),24.54,7567.57,Yes
ID_2898,Female,0,No,No,14,Yes,Yes,DSL,No,No internet service,No,No,No,No,Two year,Yes,Mailed check,64.76,3817.47,No
ID_2899,Female,1,Yes,No,53,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Electronic check,110.72,8135.0,Yes
ID_2900,Female,0,Yes,No,66,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.31,5540.09,No
ID_2901,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),88.71,7214.39,No
ID_2902,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,118.45,2610.82,Yes
ID_2903,Female,0,Yes,No,68,Yes,No phone service,No,No,Yes,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),73.77,4351.95,No
ID_2904,Female,0,Yes,No,43,No,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,66.84,1036.89,Yes
ID_2905,Male,0,No,No,65,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.36,1355.02,No
ID_2906,Female,0,Yes,No,9,No,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,41.29,7014.41,Yes
ID_2907,Male,0,No,No,21,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.1,8198.92,Yes
ID_2908,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,86.2,4591.57,Yes
ID_2909,Male,0,Yes,Yes,66,Yes,No phone service,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,61.25,4228.7,Yes
ID_2910,Female,0,Yes,No,4,No,Yes,DSL,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,18.43,8183.9,No
ID_2911,Male,0,Yes,No,7,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,74.55,7222.07,Yes
ID_2912,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.7,1602.02,Yes
ID_2913,Female,0,No,Yes,4,Yes,Yes,No,No,No internet service,No internet service,No,No,Yes,Two year,No,Electronic check,25.6,381.4,No
ID_2914,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),28.46,8253.19,Yes
ID_2915,Male,0,No,No,35,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.86,4701.56,No
ID_2916,Male,1,Yes,No,59,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,78.35,5620.32,No
ID_2917,Male,1,No,Yes,45,No,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Credit card (automatic),36.0,4619.56,No
ID_2918,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,52.85,6419.73,No
ID_2919,Female,0,No,No,22,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,33.04,7796.92,No
ID_2920,Male,0,Yes,No,48,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.98,8630.95,Yes
ID_2921,Female,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,91.45,3170.12,Yes
ID_2922,Male,0,Yes,Yes,29,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,55.79,4520.72,Yes
ID_2923,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,100.41,7675.29,No
ID_2924,Female,1,Yes,No,42,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),111.46,3794.35,Yes
ID_2925,Female,0,No,No,29,Yes,No,No,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.13,3129.82,Yes
ID_2926,Female,0,Yes,Yes,7,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,80.72,8415.65,Yes
ID_2927,Female,0,No,Yes,32,Yes,No phone service,No,Yes,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),44.63,6361.62,No
ID_2928,Female,0,No,No,13,Yes,No,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,75.42,4412.42,No
ID_2929,Female,0,No,No,13,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),30.24,6916.2,Yes
ID_2930,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,78.79,2783.21,Yes
ID_2931,Male,0,Yes,No,14,No,Yes,No,No,No,No internet service,No,No,Yes,One year,No,Mailed check,35.6,5124.94,No
ID_2932,Male,0,No,No,6,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,57.81,6178.02,Yes
ID_2933,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),42.04,6223.26,Yes
ID_2934,Male,0,No,No,41,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.2,1715.58,Yes
ID_2935,Male,0,No,No,52,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),36.51,8639.18,Yes
ID_2936,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),115.07,6552.64,No
ID_2937,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,30.22,6457.76,No
ID_2938,Male,1,Yes,No,24,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,59.84,5096.11,Yes
ID_2939,Male,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,95.46,2989.64,Yes
ID_2940,Male,1,No,Yes,65,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),30.02,4253.38,No
ID_2941,Male,1,No,No,10,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.85,3709.22,No
ID_2942,Male,0,No,No,59,No,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,63.76,1011.49,Yes
ID_2943,Male,0,No,No,35,No,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,94.86,8032.81,Yes
ID_2944,Female,1,Yes,No,31,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,97.38,4418.06,No
ID_2945,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,104.23,392.45,Yes
ID_2946,Male,0,No,Yes,9,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.05,3653.94,Yes
ID_2947,Female,1,Yes,Yes,66,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.79,3663.58,Yes
ID_2948,Female,0,Yes,Yes,44,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,90.56,769.48,Yes
ID_2949,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),35.64,1715.87,No
ID_2950,Female,0,Yes,No,48,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,57.45,692.72,No
ID_2951,Male,0,Yes,No,53,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,99.14,1408.05,No
ID_2952,Female,0,No,No,65,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,79.6,1010.89,No
ID_2953,Female,0,No,No,48,No,No,DSL,No internet service,No,No,No,No internet service,No,One year,No,Credit card (automatic),106.04,7838.61,Yes
ID_2954,Female,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),83.87,6743.52,Yes
ID_2955,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),56.69,7583.06,No
ID_2956,Male,0,No,Yes,33,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),21.59,1219.45,Yes
ID_2957,Male,0,No,No,52,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Two year,Yes,Electronic check,19.73,5818.87,No
ID_2958,Male,0,No,No,55,No,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),43.55,7833.11,Yes
ID_2959,Male,0,No,Yes,51,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.24,8280.3,Yes
ID_2960,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),90.02,524.31,Yes
ID_2961,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,52.84,3304.11,Yes
ID_2962,Female,1,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.25,3168.48,Yes
ID_2963,Female,0,Yes,Yes,22,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,113.06,1640.11,Yes
ID_2964,Female,0,Yes,No,38,Yes,Yes,No,No,No internet service,No internet service,No,No,No,Two year,No,Electronic check,48.22,1356.49,No
ID_2965,Male,0,No,No,9,No,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,53.61,3233.84,No
ID_2966,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),58.99,6187.3,Yes
ID_2967,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),46.18,6350.61,Yes
ID_2968,Male,0,No,Yes,22,Yes,No phone service,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,83.24,5021.18,Yes
